,in_degree,pos_in_edges,neg_in_edges,out_degree,pos_out_edges,neg_out_edges
8620,1.0,1.0,0.0,1.0,1.0,0.0
8621,1.0,1.0,0.0,1.0,1.0,0.0
8622,1.0,1.0,0.0,1.0,1.0,0.0
8623,1.0,1.0,0.0,1.0,1.0,0.0
8624,1.0,1.0,0.0,0.0,0.0,0.0
8625,1.0,1.0,0.0,1.0,1.0,0.0
8626,1.0,1.0,0.0,1.0,1.0,0.0
8627,1.0,1.0,0.0,1.0,1.0,0.0
8628,1.0,1.0,0.0,1.0,1.0,0.0
8629,1.0,1.0,0.0,0.0,0.0,0.0
8630,1.0,1.0,0.0,1.0,1.0,0.0
8631,1.0,1.0,0.0,1.0,1.0,0.0
8632,1.0,1.0,0.0,1.0,1.0,0.0
8633,1.0,1.0,0.0,1.0,1.0,0.0
8634,1.0,1.0,0.0,1.0,1.0,0.0
8635,1.0,1.0,0.0,1.0,1.0,0.0
8636,1.0,1.0,0.0,1.0,1.0,0.0
8637,1.0,1.0,0.0,0.0,0.0,0.0
8638,1.0,1.0,0.0,0.0,0.0,0.0
8639,1.0,1.0,0.0,2.0,1.0,1.0
8640,1.0,1.0,0.0,0.0,0.0,0.0
8641,1.0,1.0,0.0,0.0,0.0,0.0
8642,1.0,1.0,0.0,1.0,1.0,0.0
8643,1.0,1.0,0.0,1.0,1.0,0.0
8644,1.0,1.0,0.0,1.0,1.0,0.0
8645,1.0,1.0,0.0,1.0,1.0,0.0
8646,1.0,1.0,0.0,1.0,1.0,0.0
8647,1.0,1.0,0.0,1.0,1.0,0.0
8648,1.0,1.0,0.0,1.0,1.0,0.0
8649,1.0,1.0,0.0,1.0,1.0,0.0
8650,1.0,1.0,0.0,1.0,1.0,0.0
8651,1.0,1.0,0.0,1.0,1.0,0.0
8652,1.0,1.0,0.0,0.0,0.0,0.0
8653,1.0,1.0,0.0,1.0,1.0,0.0
8654,1.0,1.0,0.0,1.0,1.0,0.0
8655,1.0,1.0,0.0,1.0,1.0,0.0
8656,1.0,1.0,0.0,0.0,0.0,0.0
8657,1.0,1.0,0.0,1.0,1.0,0.0
8658,1.0,1.0,0.0,0.0,0.0,0.0
8659,1.0,1.0,0.0,1.0,1.0,0.0
8660,1.0,1.0,0.0,2.0,1.0,1.0
8661,1.0,1.0,0.0,1.0,1.0,0.0
8662,1.0,1.0,0.0,0.0,0.0,0.0
8663,1.0,1.0,0.0,1.0,1.0,0.0
8664,1.0,1.0,0.0,1.0,1.0,0.0
8665,1.0,1.0,0.0,0.0,0.0,0.0
8666,1.0,1.0,0.0,1.0,1.0,0.0
8667,1.0,1.0,0.0,2.0,2.0,0.0
8668,1.0,1.0,0.0,1.0,1.0,0.0
8669,1.0,1.0,0.0,1.0,1.0,0.0
8670,1.0,1.0,0.0,0.0,0.0,0.0
8671,1.0,1.0,0.0,1.0,1.0,0.0
8672,1.0,1.0,0.0,1.0,1.0,0.0
8673,1.0,1.0,0.0,1.0,1.0,0.0
8674,1.0,1.0,0.0,1.0,1.0,0.0
8675,1.0,1.0,0.0,1.0,1.0,0.0
8676,1.0,1.0,0.0,1.0,1.0,0.0
8677,1.0,1.0,0.0,1.0,1.0,0.0
8678,1.0,1.0,0.0,0.0,0.0,0.0
8679,1.0,1.0,0.0,1.0,1.0,0.0
8680,1.0,1.0,0.0,2.0,2.0,0.0
8681,1.0,1.0,0.0,1.0,1.0,0.0
8682,1.0,1.0,0.0,1.0,1.0,0.0
8683,1.0,1.0,0.0,1.0,1.0,0.0
8684,1.0,1.0,0.0,0.0,0.0,0.0
8685,1.0,1.0,0.0,1.0,1.0,0.0
8686,1.0,1.0,0.0,1.0,1.0,0.0
8687,1.0,1.0,0.0,1.0,1.0,0.0
8688,1.0,1.0,0.0,1.0,1.0,0.0
8689,1.0,1.0,0.0,1.0,1.0,0.0
8690,1.0,1.0,0.0,1.0,1.0,0.0
8691,1.0,1.0,0.0,0.0,0.0,0.0
8692,1.0,1.0,0.0,1.0,1.0,0.0
8693,1.0,1.0,0.0,1.0,1.0,0.0
8694,1.0,1.0,0.0,1.0,1.0,0.0
8695,1.0,1.0,0.0,1.0,1.0,0.0
8696,1.0,1.0,0.0,1.0,1.0,0.0
8697,1.0,1.0,0.0,1.0,1.0,0.0
8698,1.0,1.0,0.0,1.0,1.0,0.0
8699,1.0,1.0,0.0,1.0,1.0,0.0
8700,1.0,1.0,0.0,0.0,0.0,0.0
8701,1.0,1.0,0.0,1.0,1.0,0.0
8702,1.0,1.0,0.0,0.0,0.0,0.0
8703,1.0,1.0,0.0,1.0,1.0,0.0
8704,1.0,1.0,0.0,0.0,0.0,0.0
8705,1.0,1.0,0.0,0.0,0.0,0.0
8706,1.0,1.0,0.0,1.0,1.0,0.0
8707,1.0,1.0,0.0,1.0,1.0,0.0
8708,1.0,1.0,0.0,1.0,1.0,0.0
8709,1.0,1.0,0.0,1.0,1.0,0.0
8710,1.0,1.0,0.0,1.0,1.0,0.0
8711,1.0,1.0,0.0,1.0,1.0,0.0
8712,1.0,1.0,0.0,0.0,0.0,0.0
8713,1.0,1.0,0.0,1.0,1.0,0.0
8714,1.0,1.0,0.0,0.0,0.0,0.0
8715,1.0,1.0,0.0,1.0,1.0,0.0
8716,1.0,1.0,0.0,1.0,1.0,0.0
8717,1.0,1.0,0.0,1.0,1.0,0.0
8718,1.0,1.0,0.0,0.0,0.0,0.0
8719,1.0,1.0,0.0,1.0,1.0,0.0
8720,1.0,1.0,0.0,1.0,1.0,0.0
8721,1.0,1.0,0.0,1.0,1.0,0.0
8722,1.0,1.0,0.0,1.0,1.0,0.0
8723,1.0,1.0,0.0,1.0,1.0,0.0
8724,1.0,1.0,0.0,1.0,1.0,0.0
8725,1.0,1.0,0.0,1.0,1.0,0.0
8726,1.0,1.0,0.0,1.0,1.0,0.0
8727,1.0,1.0,0.0,2.0,2.0,0.0
8728,1.0,1.0,0.0,1.0,1.0,0.0
8729,1.0,1.0,0.0,1.0,1.0,0.0
8730,1.0,1.0,0.0,1.0,1.0,0.0
8731,1.0,1.0,0.0,1.0,1.0,0.0
8732,1.0,1.0,0.0,2.0,2.0,0.0
8733,1.0,1.0,0.0,1.0,1.0,0.0
8734,1.0,1.0,0.0,1.0,1.0,0.0
8735,1.0,1.0,0.0,1.0,1.0,0.0
8736,1.0,1.0,0.0,1.0,1.0,0.0
8737,1.0,1.0,0.0,1.0,1.0,0.0
8738,1.0,1.0,0.0,1.0,1.0,0.0
8739,1.0,1.0,0.0,1.0,1.0,0.0
8740,1.0,1.0,0.0,1.0,1.0,0.0
8741,1.0,1.0,0.0,1.0,1.0,0.0
8742,1.0,1.0,0.0,1.0,1.0,0.0
8743,1.0,1.0,0.0,1.0,1.0,0.0
8744,1.0,1.0,0.0,1.0,1.0,0.0
8745,1.0,1.0,0.0,0.0,0.0,0.0
8746,1.0,1.0,0.0,1.0,1.0,0.0
8747,1.0,1.0,0.0,1.0,1.0,0.0
8748,1.0,1.0,0.0,0.0,0.0,0.0
8749,1.0,1.0,0.0,0.0,0.0,0.0
8750,1.0,1.0,0.0,0.0,0.0,0.0
8751,1.0,1.0,0.0,1.0,1.0,0.0
8752,1.0,1.0,0.0,0.0,0.0,0.0
8753,1.0,1.0,0.0,1.0,1.0,0.0
8754,1.0,1.0,0.0,1.0,1.0,0.0
8755,1.0,1.0,0.0,0.0,0.0,0.0
8756,1.0,1.0,0.0,0.0,0.0,0.0
8757,1.0,1.0,0.0,0.0,0.0,0.0
8758,1.0,1.0,0.0,1.0,1.0,0.0
8759,1.0,1.0,0.0,1.0,1.0,0.0
8760,1.0,1.0,0.0,1.0,1.0,0.0
8761,1.0,1.0,0.0,1.0,1.0,0.0
8762,1.0,1.0,0.0,1.0,1.0,0.0
8763,1.0,1.0,0.0,1.0,1.0,0.0
8764,1.0,1.0,0.0,1.0,1.0,0.0
8765,1.0,1.0,0.0,1.0,1.0,0.0
8766,1.0,1.0,0.0,1.0,1.0,0.0
8767,1.0,1.0,0.0,1.0,1.0,0.0
8768,1.0,1.0,0.0,0.0,0.0,0.0
8769,1.0,1.0,0.0,0.0,0.0,0.0
8770,1.0,1.0,0.0,1.0,1.0,0.0
8771,1.0,1.0,0.0,0.0,0.0,0.0
8772,1.0,1.0,0.0,0.0,0.0,0.0
8773,1.0,1.0,0.0,2.0,2.0,0.0
8774,1.0,1.0,0.0,1.0,1.0,0.0
8775,1.0,1.0,0.0,1.0,1.0,0.0
8776,1.0,1.0,0.0,0.0,0.0,0.0
8777,1.0,1.0,0.0,0.0,0.0,0.0
8778,1.0,1.0,0.0,1.0,1.0,0.0
8779,1.0,1.0,0.0,0.0,0.0,0.0
8780,1.0,1.0,0.0,0.0,0.0,0.0
8781,1.0,1.0,0.0,1.0,1.0,0.0
8782,1.0,1.0,0.0,1.0,1.0,0.0
8783,1.0,1.0,0.0,1.0,1.0,0.0
8784,1.0,1.0,0.0,1.0,1.0,0.0
8785,1.0,1.0,0.0,1.0,1.0,0.0
8786,1.0,1.0,0.0,1.0,1.0,0.0
8787,1.0,1.0,0.0,0.0,0.0,0.0
8788,1.0,1.0,0.0,0.0,0.0,0.0
8789,1.0,1.0,0.0,1.0,1.0,0.0
8790,1.0,1.0,0.0,1.0,1.0,0.0
8791,1.0,1.0,0.0,0.0,0.0,0.0
8792,1.0,1.0,0.0,1.0,0.0,1.0
8793,1.0,1.0,0.0,0.0,0.0,0.0
8794,1.0,1.0,0.0,1.0,1.0,0.0
8795,1.0,1.0,0.0,1.0,1.0,0.0
8796,1.0,1.0,0.0,0.0,0.0,0.0
8797,1.0,1.0,0.0,1.0,1.0,0.0
8798,1.0,1.0,0.0,0.0,0.0,0.0
8799,1.0,1.0,0.0,0.0,0.0,0.0
8800,1.0,1.0,0.0,1.0,1.0,0.0
8801,1.0,1.0,0.0,1.0,1.0,0.0
8802,1.0,1.0,0.0,0.0,0.0,0.0
8803,1.0,1.0,0.0,1.0,1.0,0.0
8804,1.0,1.0,0.0,1.0,1.0,0.0
8805,1.0,1.0,0.0,1.0,1.0,0.0
8806,1.0,1.0,0.0,1.0,1.0,0.0
8807,1.0,1.0,0.0,0.0,0.0,0.0
8808,1.0,1.0,0.0,1.0,1.0,0.0
8809,1.0,1.0,0.0,1.0,1.0,0.0
8810,1.0,1.0,0.0,1.0,1.0,0.0
8811,1.0,1.0,0.0,1.0,1.0,0.0
8812,1.0,1.0,0.0,1.0,1.0,0.0
8813,1.0,1.0,0.0,1.0,1.0,0.0
8814,1.0,1.0,0.0,1.0,1.0,0.0
8815,1.0,1.0,0.0,0.0,0.0,0.0
8816,1.0,1.0,0.0,1.0,1.0,0.0
8817,1.0,1.0,0.0,0.0,0.0,0.0
8818,1.0,1.0,0.0,0.0,0.0,0.0
8819,1.0,1.0,0.0,1.0,1.0,0.0
8820,1.0,1.0,0.0,1.0,1.0,0.0
8821,1.0,1.0,0.0,1.0,1.0,0.0
8822,1.0,1.0,0.0,1.0,1.0,0.0
8823,1.0,1.0,0.0,1.0,1.0,0.0
8824,1.0,1.0,0.0,1.0,1.0,0.0
8825,1.0,1.0,0.0,1.0,1.0,0.0
8826,2.0,2.0,0.0,2.0,2.0,0.0
8827,1.0,1.0,0.0,1.0,1.0,0.0
8828,1.0,1.0,0.0,1.0,1.0,0.0
8829,1.0,1.0,0.0,1.0,1.0,0.0
8830,1.0,1.0,0.0,1.0,1.0,0.0
8831,1.0,1.0,0.0,1.0,1.0,0.0
8832,1.0,1.0,0.0,0.0,0.0,0.0
8833,2.0,2.0,0.0,1.0,1.0,0.0
8834,1.0,1.0,0.0,1.0,1.0,0.0
8835,1.0,1.0,0.0,0.0,0.0,0.0
8836,1.0,1.0,0.0,1.0,1.0,0.0
8837,1.0,1.0,0.0,1.0,1.0,0.0
8838,1.0,1.0,0.0,1.0,1.0,0.0
8839,1.0,1.0,0.0,1.0,1.0,0.0
8840,1.0,1.0,0.0,0.0,0.0,0.0
8841,1.0,1.0,0.0,1.0,1.0,0.0
8842,1.0,1.0,0.0,0.0,0.0,0.0
8843,1.0,1.0,0.0,1.0,1.0,0.0
8844,1.0,1.0,0.0,0.0,0.0,0.0
8845,1.0,1.0,0.0,1.0,1.0,0.0
8846,1.0,1.0,0.0,1.0,1.0,0.0
8847,1.0,1.0,0.0,1.0,1.0,0.0
8848,1.0,1.0,0.0,0.0,0.0,0.0
8849,1.0,1.0,0.0,3.0,3.0,0.0
8850,1.0,1.0,0.0,1.0,1.0,0.0
8851,1.0,1.0,0.0,1.0,1.0,0.0
8852,1.0,1.0,0.0,1.0,1.0,0.0
8853,1.0,1.0,0.0,1.0,1.0,0.0
8854,1.0,1.0,0.0,1.0,1.0,0.0
8855,1.0,1.0,0.0,1.0,1.0,0.0
8856,1.0,1.0,0.0,1.0,1.0,0.0
8857,1.0,1.0,0.0,1.0,1.0,0.0
8858,1.0,1.0,0.0,2.0,2.0,0.0
8859,1.0,1.0,0.0,1.0,1.0,0.0
8860,1.0,1.0,0.0,1.0,1.0,0.0
8861,1.0,1.0,0.0,1.0,1.0,0.0
8862,1.0,1.0,0.0,3.0,3.0,0.0
8863,1.0,1.0,0.0,0.0,0.0,0.0
8864,1.0,1.0,0.0,0.0,0.0,0.0
8865,1.0,1.0,0.0,1.0,1.0,0.0
8866,1.0,1.0,0.0,1.0,1.0,0.0
8867,1.0,1.0,0.0,1.0,1.0,0.0
8868,1.0,1.0,0.0,1.0,1.0,0.0
8869,1.0,1.0,0.0,1.0,1.0,0.0
8870,1.0,1.0,0.0,1.0,1.0,0.0
8871,1.0,1.0,0.0,2.0,1.0,1.0
8872,1.0,1.0,0.0,1.0,1.0,0.0
8873,1.0,1.0,0.0,0.0,0.0,0.0
8874,1.0,1.0,0.0,1.0,1.0,0.0
8875,1.0,1.0,0.0,1.0,1.0,0.0
8876,1.0,1.0,0.0,1.0,1.0,0.0
8877,1.0,1.0,0.0,1.0,1.0,0.0
8878,1.0,1.0,0.0,0.0,0.0,0.0
8879,1.0,1.0,0.0,1.0,1.0,0.0
8880,1.0,1.0,0.0,1.0,1.0,0.0
8881,1.0,1.0,0.0,1.0,1.0,0.0
8882,1.0,1.0,0.0,1.0,1.0,0.0
8883,1.0,1.0,0.0,1.0,1.0,0.0
8884,1.0,1.0,0.0,1.0,1.0,0.0
8885,1.0,1.0,0.0,1.0,1.0,0.0
8886,1.0,1.0,0.0,0.0,0.0,0.0
8887,1.0,1.0,0.0,1.0,1.0,0.0
8888,1.0,1.0,0.0,1.0,1.0,0.0
8889,1.0,1.0,0.0,1.0,1.0,0.0
8890,1.0,1.0,0.0,1.0,1.0,0.0
8891,1.0,1.0,0.0,1.0,1.0,0.0
8892,1.0,1.0,0.0,1.0,1.0,0.0
8893,1.0,1.0,0.0,1.0,1.0,0.0
8894,1.0,1.0,0.0,1.0,1.0,0.0
8895,1.0,1.0,0.0,1.0,1.0,0.0
8896,1.0,1.0,0.0,1.0,1.0,0.0
8897,1.0,1.0,0.0,2.0,2.0,0.0
8898,1.0,1.0,0.0,1.0,1.0,0.0
8899,1.0,1.0,0.0,1.0,1.0,0.0
8900,1.0,1.0,0.0,1.0,1.0,0.0
8901,1.0,1.0,0.0,0.0,0.0,0.0
8902,1.0,1.0,0.0,1.0,1.0,0.0
8903,1.0,1.0,0.0,0.0,0.0,0.0
8904,1.0,1.0,0.0,1.0,1.0,0.0
8905,1.0,1.0,0.0,1.0,1.0,0.0
8906,1.0,1.0,0.0,1.0,1.0,0.0
8907,1.0,1.0,0.0,1.0,1.0,0.0
8908,1.0,1.0,0.0,0.0,0.0,0.0
8909,1.0,1.0,0.0,0.0,0.0,0.0
8910,1.0,1.0,0.0,1.0,1.0,0.0
8911,1.0,1.0,0.0,1.0,1.0,0.0
8912,1.0,1.0,0.0,1.0,1.0,0.0
8913,1.0,1.0,0.0,4.0,4.0,0.0
8914,1.0,1.0,0.0,1.0,1.0,0.0
8915,1.0,1.0,0.0,1.0,1.0,0.0
8916,1.0,1.0,0.0,1.0,1.0,0.0
8917,1.0,1.0,0.0,1.0,1.0,0.0
8918,1.0,1.0,0.0,1.0,1.0,0.0
8919,1.0,1.0,0.0,1.0,1.0,0.0
8920,1.0,1.0,0.0,1.0,1.0,0.0
8921,1.0,1.0,0.0,1.0,1.0,0.0
8922,1.0,1.0,0.0,1.0,1.0,0.0
8923,1.0,1.0,0.0,0.0,0.0,0.0
8924,1.0,1.0,0.0,0.0,0.0,0.0
8925,1.0,1.0,0.0,0.0,0.0,0.0
8926,1.0,1.0,0.0,1.0,1.0,0.0
8927,1.0,1.0,0.0,1.0,1.0,0.0
8928,1.0,1.0,0.0,1.0,1.0,0.0
8929,1.0,1.0,0.0,1.0,1.0,0.0
8930,1.0,1.0,0.0,2.0,2.0,0.0
8931,1.0,1.0,0.0,0.0,0.0,0.0
8932,1.0,1.0,0.0,1.0,1.0,0.0
8933,1.0,1.0,0.0,1.0,1.0,0.0
8934,1.0,1.0,0.0,1.0,1.0,0.0
8935,1.0,1.0,0.0,1.0,1.0,0.0
8936,1.0,1.0,0.0,1.0,1.0,0.0
8937,1.0,1.0,0.0,2.0,2.0,0.0
8938,1.0,1.0,0.0,1.0,1.0,0.0
8939,1.0,1.0,0.0,1.0,1.0,0.0
8940,1.0,1.0,0.0,1.0,1.0,0.0
8941,1.0,1.0,0.0,1.0,1.0,0.0
8942,1.0,1.0,0.0,1.0,1.0,0.0
8943,1.0,1.0,0.0,1.0,1.0,0.0
8944,1.0,1.0,0.0,1.0,1.0,0.0
8945,1.0,1.0,0.0,1.0,1.0,0.0
8946,1.0,1.0,0.0,0.0,0.0,0.0
8947,1.0,1.0,0.0,1.0,1.0,0.0
8948,1.0,1.0,0.0,1.0,1.0,0.0
8949,1.0,1.0,0.0,1.0,1.0,0.0
8950,1.0,1.0,0.0,0.0,0.0,0.0
8951,1.0,1.0,0.0,0.0,0.0,0.0
8952,1.0,1.0,0.0,0.0,0.0,0.0
8953,1.0,1.0,0.0,1.0,1.0,0.0
8954,1.0,1.0,0.0,1.0,1.0,0.0
8955,1.0,1.0,0.0,1.0,1.0,0.0
8956,1.0,1.0,0.0,1.0,1.0,0.0
8957,1.0,1.0,0.0,1.0,1.0,0.0
8958,1.0,1.0,0.0,0.0,0.0,0.0
8959,1.0,1.0,0.0,1.0,1.0,0.0
8960,1.0,1.0,0.0,1.0,1.0,0.0
8961,1.0,1.0,0.0,1.0,1.0,0.0
8962,1.0,1.0,0.0,1.0,1.0,0.0
8963,1.0,1.0,0.0,1.0,1.0,0.0
8964,1.0,1.0,0.0,1.0,1.0,0.0
8965,1.0,1.0,0.0,1.0,1.0,0.0
8966,1.0,1.0,0.0,1.0,1.0,0.0
8967,1.0,1.0,0.0,1.0,1.0,0.0
8968,1.0,1.0,0.0,1.0,1.0,0.0
8969,1.0,1.0,0.0,0.0,0.0,0.0
8970,1.0,1.0,0.0,1.0,1.0,0.0
8971,1.0,1.0,0.0,1.0,1.0,0.0
8972,1.0,1.0,0.0,1.0,1.0,0.0
8973,1.0,1.0,0.0,1.0,1.0,0.0
8974,1.0,1.0,0.0,1.0,1.0,0.0
8975,1.0,1.0,0.0,1.0,1.0,0.0
8976,1.0,1.0,0.0,2.0,2.0,0.0
8977,1.0,1.0,0.0,1.0,1.0,0.0
8978,1.0,1.0,0.0,1.0,1.0,0.0
8979,1.0,1.0,0.0,1.0,1.0,0.0
8980,1.0,1.0,0.0,0.0,0.0,0.0
8981,1.0,1.0,0.0,1.0,1.0,0.0
8982,1.0,1.0,0.0,1.0,1.0,0.0
8983,1.0,1.0,0.0,1.0,1.0,0.0
8984,1.0,1.0,0.0,2.0,2.0,0.0
8985,1.0,1.0,0.0,1.0,1.0,0.0
8986,1.0,1.0,0.0,1.0,1.0,0.0
8987,1.0,1.0,0.0,1.0,1.0,0.0
8988,1.0,1.0,0.0,1.0,1.0,0.0
8989,1.0,1.0,0.0,1.0,1.0,0.0
8990,1.0,1.0,0.0,1.0,1.0,0.0
8991,1.0,1.0,0.0,1.0,1.0,0.0
8992,1.0,1.0,0.0,1.0,1.0,0.0
8993,1.0,1.0,0.0,1.0,1.0,0.0
8994,1.0,1.0,0.0,0.0,0.0,0.0
8995,1.0,1.0,0.0,1.0,1.0,0.0
8996,1.0,1.0,0.0,1.0,1.0,0.0
8997,1.0,1.0,0.0,1.0,1.0,0.0
8998,1.0,1.0,0.0,1.0,1.0,0.0
8999,1.0,1.0,0.0,1.0,1.0,0.0
9000,1.0,1.0,0.0,2.0,2.0,0.0
9001,1.0,1.0,0.0,1.0,1.0,0.0
9002,1.0,1.0,0.0,0.0,0.0,0.0
9003,1.0,1.0,0.0,1.0,1.0,0.0
9004,1.0,1.0,0.0,0.0,0.0,0.0
9005,1.0,1.0,0.0,0.0,0.0,0.0
9006,1.0,1.0,0.0,1.0,1.0,0.0
9007,1.0,1.0,0.0,0.0,0.0,0.0
9008,1.0,1.0,0.0,1.0,1.0,0.0
9009,1.0,1.0,0.0,0.0,0.0,0.0
9010,1.0,1.0,0.0,1.0,1.0,0.0
9011,1.0,1.0,0.0,0.0,0.0,0.0
9012,1.0,1.0,0.0,2.0,2.0,0.0
9013,1.0,1.0,0.0,1.0,1.0,0.0
9014,1.0,1.0,0.0,1.0,1.0,0.0
9015,1.0,1.0,0.0,1.0,1.0,0.0
9016,1.0,1.0,0.0,1.0,1.0,0.0
9017,1.0,1.0,0.0,1.0,1.0,0.0
9018,1.0,1.0,0.0,0.0,0.0,0.0
9019,1.0,1.0,0.0,1.0,1.0,0.0
9020,1.0,1.0,0.0,1.0,1.0,0.0
9021,1.0,1.0,0.0,1.0,1.0,0.0
9022,1.0,1.0,0.0,1.0,1.0,0.0
9023,1.0,1.0,0.0,1.0,1.0,0.0
9024,1.0,1.0,0.0,1.0,1.0,0.0
9025,1.0,1.0,0.0,1.0,1.0,0.0
9026,1.0,1.0,0.0,1.0,1.0,0.0
9027,1.0,1.0,0.0,1.0,1.0,0.0
9028,1.0,1.0,0.0,1.0,1.0,0.0
9029,1.0,1.0,0.0,0.0,0.0,0.0
9030,1.0,1.0,0.0,1.0,1.0,0.0
9031,1.0,1.0,0.0,1.0,1.0,0.0
9032,1.0,1.0,0.0,1.0,1.0,0.0
9033,1.0,1.0,0.0,1.0,1.0,0.0
9034,1.0,1.0,0.0,1.0,1.0,0.0
9035,1.0,1.0,0.0,1.0,1.0,0.0
9036,1.0,1.0,0.0,1.0,1.0,0.0
9037,1.0,1.0,0.0,1.0,1.0,0.0
9038,1.0,1.0,0.0,1.0,1.0,0.0
9039,1.0,1.0,0.0,1.0,1.0,0.0
9040,1.0,1.0,0.0,3.0,3.0,0.0
9041,1.0,1.0,0.0,1.0,1.0,0.0
9042,1.0,1.0,0.0,1.0,1.0,0.0
9043,1.0,1.0,0.0,1.0,1.0,0.0
9044,1.0,1.0,0.0,1.0,1.0,0.0
9045,1.0,1.0,0.0,1.0,1.0,0.0
9046,1.0,1.0,0.0,2.0,2.0,0.0
9047,1.0,1.0,0.0,1.0,1.0,0.0
9048,1.0,1.0,0.0,2.0,2.0,0.0
9049,1.0,1.0,0.0,0.0,0.0,0.0
9050,1.0,1.0,0.0,1.0,1.0,0.0
9051,1.0,1.0,0.0,1.0,1.0,0.0
9052,1.0,1.0,0.0,1.0,1.0,0.0
9053,1.0,1.0,0.0,0.0,0.0,0.0
9054,1.0,1.0,0.0,0.0,0.0,0.0
9055,1.0,1.0,0.0,1.0,1.0,0.0
9056,1.0,1.0,0.0,1.0,1.0,0.0
9057,1.0,1.0,0.0,0.0,0.0,0.0
9058,1.0,1.0,0.0,1.0,1.0,0.0
9059,1.0,1.0,0.0,1.0,1.0,0.0
9060,1.0,1.0,0.0,1.0,1.0,0.0
9061,1.0,1.0,0.0,1.0,1.0,0.0
9062,1.0,1.0,0.0,1.0,1.0,0.0
9063,1.0,1.0,0.0,1.0,1.0,0.0
9064,1.0,1.0,0.0,0.0,0.0,0.0
9065,1.0,1.0,0.0,1.0,1.0,0.0
9066,1.0,1.0,0.0,1.0,1.0,0.0
9067,1.0,1.0,0.0,0.0,0.0,0.0
9068,1.0,1.0,0.0,1.0,1.0,0.0
9069,1.0,1.0,0.0,1.0,1.0,0.0
9070,1.0,1.0,0.0,0.0,0.0,0.0
9071,1.0,1.0,0.0,1.0,1.0,0.0
9072,1.0,1.0,0.0,1.0,1.0,0.0
9073,1.0,1.0,0.0,1.0,1.0,0.0
9074,1.0,1.0,0.0,0.0,0.0,0.0
9075,1.0,1.0,0.0,1.0,1.0,0.0
9076,1.0,1.0,0.0,0.0,0.0,0.0
9077,1.0,1.0,0.0,1.0,1.0,0.0
9078,1.0,1.0,0.0,1.0,1.0,0.0
9079,1.0,1.0,0.0,1.0,1.0,0.0
9080,1.0,1.0,0.0,1.0,1.0,0.0
9081,1.0,1.0,0.0,1.0,1.0,0.0
9082,1.0,1.0,0.0,1.0,1.0,0.0
9083,1.0,1.0,0.0,0.0,0.0,0.0
9084,1.0,1.0,0.0,3.0,1.0,2.0
9085,1.0,1.0,0.0,1.0,1.0,0.0
9086,1.0,1.0,0.0,1.0,1.0,0.0
9087,1.0,1.0,0.0,1.0,1.0,0.0
9088,1.0,1.0,0.0,0.0,0.0,0.0
9089,1.0,1.0,0.0,0.0,0.0,0.0
9090,1.0,1.0,0.0,1.0,1.0,0.0
9091,1.0,1.0,0.0,0.0,0.0,0.0
9092,1.0,1.0,0.0,1.0,1.0,0.0
9093,1.0,1.0,0.0,2.0,2.0,0.0
9094,1.0,1.0,0.0,1.0,1.0,0.0
9095,1.0,1.0,0.0,1.0,1.0,0.0
9096,1.0,1.0,0.0,0.0,0.0,0.0
9097,1.0,1.0,0.0,1.0,1.0,0.0
9098,1.0,1.0,0.0,1.0,1.0,0.0
9099,1.0,1.0,0.0,1.0,1.0,0.0
9100,1.0,1.0,0.0,0.0,0.0,0.0
9101,1.0,1.0,0.0,3.0,3.0,0.0
9102,1.0,1.0,0.0,1.0,1.0,0.0
9103,1.0,1.0,0.0,1.0,1.0,0.0
9104,1.0,1.0,0.0,1.0,1.0,0.0
9105,1.0,1.0,0.0,1.0,1.0,0.0
9106,1.0,1.0,0.0,0.0,0.0,0.0
9107,1.0,1.0,0.0,2.0,2.0,0.0
9108,1.0,1.0,0.0,0.0,0.0,0.0
9109,1.0,1.0,0.0,1.0,1.0,0.0
9110,1.0,1.0,0.0,1.0,1.0,0.0
9111,1.0,1.0,0.0,1.0,1.0,0.0
9112,1.0,1.0,0.0,1.0,1.0,0.0
9113,1.0,1.0,0.0,1.0,1.0,0.0
9114,1.0,1.0,0.0,1.0,1.0,0.0
9115,1.0,1.0,0.0,1.0,1.0,0.0
9116,1.0,1.0,0.0,1.0,1.0,0.0
9117,1.0,1.0,0.0,2.0,2.0,0.0
9118,1.0,1.0,0.0,0.0,0.0,0.0
9119,1.0,1.0,0.0,1.0,1.0,0.0
9120,1.0,1.0,0.0,1.0,1.0,0.0
9121,1.0,1.0,0.0,1.0,1.0,0.0
9122,1.0,1.0,0.0,1.0,1.0,0.0
9123,1.0,1.0,0.0,1.0,1.0,0.0
9124,1.0,1.0,0.0,1.0,1.0,0.0
9125,1.0,1.0,0.0,2.0,2.0,0.0
9126,1.0,1.0,0.0,1.0,1.0,0.0
9127,1.0,1.0,0.0,1.0,1.0,0.0
9128,1.0,1.0,0.0,1.0,1.0,0.0
9129,1.0,1.0,0.0,0.0,0.0,0.0
9130,1.0,1.0,0.0,1.0,1.0,0.0
9131,1.0,1.0,0.0,1.0,1.0,0.0
9132,1.0,1.0,0.0,1.0,1.0,0.0
9133,1.0,1.0,0.0,0.0,0.0,0.0
9134,3.0,2.0,1.0,0.0,0.0,0.0
9135,1.0,1.0,0.0,1.0,1.0,0.0
